genre	filename	year	id	score	sentence1	sentence2
main-news	MSRpar	2012test	0229	3.929	판사는 9월 29일 재판 날짜를 연기하는 것도 거부했다.	오버스는 9월 29일 재판일을 연기하는 국방신청도 부인했다.
main-news	MSRpar	2012test	0230	3.400	야당들은 반레트로바이러스 치료에 대한 내각의 결정을 환영했지만, 일부 사람들은 만토 차발랄라-미망 보건부 장관이 롤아웃 계획을 주재할 수 없다고 말했다.	일부 야당에 따르면, 보건부 장관 만토-차발랄라 MSimang은 항레트로바이러스 치료 롤아웃 계획을 주재하기에 적합하지 않다고 한다.
main-news	MSRpar	2012test	0232	3.200	최고 판매 책임자는 상품의 구매 및 개발을 감독하고 회사의 판매 방향을 결정하거나 기본적으로 무엇을 의미해야하는지 결정합니다.	그 또는 그녀는 회사의 상품화 방향 또는 기본적으로 무엇을 의미해야 하는지를 결정합니다.
main-news	MSRpar	2012test	0233	3.800	크리스토퍼 코인 대교구 대변인은 금요일에 언급하지 않을 것이다.	레브
main-news	MSRpar	2012test	0235	4.600	호주의 희생자들의 몇몇 친척들은 재판을 목격하기 위해 법정에 있었지만, 재판에 참석한 발리인은 거의 없었다.	호주 희생자들의 몇몇 친척들이 법원의 맨 앞줄에 앉았지만, 재판에 참석한 발리인은 거의 없었다.
main-news	MSRpar	2012test	0236	3.200	7월 10일, 32명의 싱가포르 경찰관 팀이 바그다드로 보내졌습니다.	7월 32일 싱가포르 경찰관들이 이라크 경찰을 훈련시키는 것을 돕기 위해 바그다드로 보내졌고 지난 달에 귀국했다.
main-news	MSRpar	2012test	0237	2.200	유로화 <유어 =>는 1.18달러를 넘는 세션에서 3개월 만에 최고치로 오른 후 달러 대비 0.67% 상승한 1.1784달러를 기록했다.	미국 초기 거래에서 유로화 <유어 =>는 1.1860달러의 4개월 최고치로 오른 후 0.6% 하락한 1.1741달러를 기록했다.
main-news	MSRpar	2012test	0238	4.400	이전에는, 그 기간 동안 1,200만 달러, 즉 주당 0센트의 이익을 보고했었다.	이전에는 1200만 달러의 작은 수익을 보고했거나, 그 기간 동안 주당 수익을 올렸다.
main-news	MSRpar	2012test	0240	3.333	무장한 전국 학생 단체를 포함한 캠페인 단체들의 연합은 시위를 지지하고 있는데, 이 시위는 NLC가 그들을 금지하는 법원 명령에 반항한다고 주장했다.	무장한 전국 학생 단체를 포함한 캠페인 단체들의 연합은 그 행동을 지지하고 시위를 위해 동원하고 있다.
main-news	MSRpar	2012test	0241	4.000	이 회사는 새로운 메인프레임을 통해 .net 및 j2ee 지원이 기업 애플리케이션 환경(EAE)에 추가되는 것을 강조하고 있다.	SAPP는 또한 .net과 J2ee 지원을 엔터프라이즈 애플리케이션 환경 개발 도구 세트에 추가하고 있다고 말했다.
main-news	MSRpar	2012test	0243	1.333	1971년 에 징병된 이후, 그것은 393명의 사망자와 함께 기록적인 45건의 사고를 냈다.	그것은 668명의 사망자를 낸 47건의 사고를 포함하여 수표로 작성된 안전 기록을 가지고 있다.
main-news	MSRpar	2012test	0244	4.200	플로리다의 던딘 고등학교 외야수인 라이언 하비 는 시카고 새끼 에 의해 여섯 번째 선발로 선발되었다.	플로리다 출신의 고등학교 외야수인 라이언 하비는 새끼들에 의해 6위로 뽑혔다.
main-news	MSRpar	2012test	0245	3.200	글러버는 희생자들의 친척 20여명이 참여한 기자회견에서 말했다.	희생자들의 가족 20여명이 기자회견에 초대되었다.
main-news	MSRpar	2012test	0246	3.200	6월에도 기소된 네 명의 다른 남자들은 이미 유죄를 인정했다.	피고인 중 4명은 무기 혐의와 다른 혐의에 대해 유죄를 인정했다.
main-news	MSRpar	2012test	0248	3.250	연방 정부와 지방 정부는 학교와 마찬가지로 허리케인 이자벨의 여파로 대부분 폐쇄되었고, 그 지역의 교통망의 많은 부분이 느려졌다.	허리케인 이자벨의 여파로, 학교와 많은 사업체들처럼 연방정부와 지방정부는 폐쇄되었다.
main-news	MSRpar	2012test	0250	2.250	그는 어제 그들의 지지를 발표한 미국의 연합 철강공무원들에게 놀라울 정도로 열정적인 연설을 했다.	화요일에 그는 미국의 통합 철강공단의 지지를 받았다.
main-news	MSRpar	2012test	0251	3.500	10월 1일부터 시행될 5천만 개의 전화번호가 목록에 등록되어 있다.	FTC는 10월 1일부터 시행될 예정이었던 5천만 개의 전화번호를 목록에 등록했다.
main-news	MSRpar	2012test	0252	2.200	"그리고 약 8-10초 아래, 나는 히트했다.	"나는 약 8초 동안 물속에 있었다.
main-news	MSRpar	2012test	0253	3.400	그러나 아도라 오비 뉘즈 NAACP 주 대통령은 국가가 살인의 가능성을 고려하기 보다는 자살의 결론을 증명하려고 했을 뿐이라고 말했다.	NAACP 주 대통령인 아도라 오비 뉘즈는 주 정부가 살인 가능성을 고려하기를 거부했다고 말했다.
main-news	MSRpar	2012test	0255	3.000	운동가들은 이 모임이 기업농업이 굶주린 국가들에 생물공학 작물을 밀고 나가려는 시도라고 우려한다고 말한다.	대신에, 그들은 이 회의가 기업 농업과 생명 공학의 이익이 새로운 시장으로 진출하려는 시도라고 우려한다.
main-news	MSRpar	2012test	0256	2.500	그들의 계약은 일요일 오전 12시 1분 대신에 수요일 오전 12시 1분에 만료될 것이라고 700 지역 연합 식품 및 상업 근로자들을 위한 조직 이사인 Rian Wathen은 말했다.	"그것은 회원 자격을 격분시켰다."라고 연합 식품 및 상업 노동자 700명의 조직 이사인 Rian wathen이 말했다.
main-news	MSRpar	2012test	0257	1.750	기술위주의 나스닥 종합지수 .ixic은 화요일 2% 이상을 잃은 후 39.39포인트 즉 2.2% 오른 1,826.33을 기록했다.	블루칩 다우존스 산업평균지수는 하루 전 1% 이상 침몰한 후 194.14포인트 즉 2.09퍼센트가 오른 9,469.20으로 급등했다.
main-news	MSRpar	2012test	0258	2.750	Oklahoma 가스와 전기는 약 14,000명의 고객이 이 지역에 전력이 없었다고 말했다.	약 38,000 OGE 에너지 회사 고객들은 전력이 없다고 그 회사는 웹사이트에 말했다.
main-news	MSRpar	2012test	0259	4.250	현재, 블랑카의 미국인 남편인 로저 로렌스 스트렁크는 2월에 필리핀 정부가 발표한 살인 혐의로 기소되었다.그것은 그가 유력한 용의자라고 말한다.	현재, 블랑카의 남편인 63세의 로저 로렌스가 트레이시를 목 졸라 죽였고, 2월에 필리핀 정부가 발표한 살인 혐의로 기소되었다.
main-news	MSRpar	2012test	0262	3.000	왕자는 시티그룹의 회장으로 남을 샌포드 "샌디" 와일을 대신하고 있다.	시티그룹의 글로벌 기업 및 투자은행을 이끌고 있는 프린스 는 샌포드 와일을 CEO로 대체하고 있다.
main-news	MSRpar	2012test	0263	5.000	영업수입은 14억 5천만 달러로 작년 13억 8천만 달러에 비해 증가했다.	영업수입은 작년 13억 8천만 달러에서 14억 5천만 달러로 증가했다.
main-news	MSRpar	2012test	0264	3.250	스팟 골드는 1000gT에서 온스당 367.90달러 / 368.60달러로 인용되었는데, 이는 2월 10일 이후 볼 수 없는 수준이다.	스팟 골드는 2월 25일 이후 볼 수 없었던 359.25 달러로 358.65 달러 / 359.15 온스 0500 GMT로 인용되었습니다.
main-news	MSRpar	2012test	0265	4.000	캐나다에서는, 달러가 75센트(미국)를 넘어선 것을 시도하면서 다시 한 번 호황을 누릴 것이다.	캐나다에서는, 급증하는 달러가 다시 한 번 집중되어 있었고, 그것은 고군분투했고 단지 75센트(미국)를 상회하지 못했다.
main-news	MSRpar	2012test	0266	3.750	그러나 재판관들은 마르티네즈를 반복적으로 심문한 경찰 감독관이 그렇게 하는 데 있어서 그의 다섯 번째 수정권을 침해하지 않았다고 판결했다.	그러나 재판관들은 마르티네즈가 고통에 비명을 지르면서 반복적으로 심문한 경찰 감독관이 그의 다섯 번째 수정헌법 권리를 침해하지 않았다고 판결했다.
main-news	MSRpar	2012test	0269	2.000	블루칩 다우존스 산업 평균은 5회 연속 상승을 기록한 후 44포인트 즉 0.47퍼센트를 9,543으로 줄였다.	다우존스 산업평균지수는 18.25포인트 상승한 9,586.71로 0.19퍼센트 상승했다.
main-news	MSRpar	2012test	0270	3.333	센터의 회장인 조셉 토셀라는 머리에 맞았지만 구급차로 걸어갈 수 있었습니다.	국가헌법센터의 조셉 토셀라 대통령은 머리를 맞고 무릎을 꿇었다.
main-news	MSRpar	2012test	0271	3.000	이 보고서는 고용, 마케팅, 조달, 지역사회 재투자, 자선 기부를 바탕으로 45개의 대기업을 선정했다.	이 세 곳 중 딜러드만 고용, 마케팅, 조달, 지역 재투자 및 자선 기부에 관한 45개의 대기업을 선정한 설문 조사에 응답했습니다.
main-news	MSRpar	2012test	0272	3.400	"나는 지금 내가 이야기하고 있는 사람이 규칙을 따르지 않을 수도 있는 다른 시간에 다른 사람이 될 수 있는지 모르겠다."라고 패리쉬는 말했다.	"나는 지금 내가 이야기하고 있는 사람이 다른 사람이 될 수 있는지 모르겠다."라고 패리쉬는 말했다.
main-news	MSRpar	2012test	0273	5.000	45세의 러프너는 살인 혐의에 대해 아직 변호사가 없다고 당국은 말했다.	45세의 러프너는 살인 혐의에 대해 변호사가 없다고 당국은 말했다.
main-news	MSRpar	2012test	0275	3.400	1999년에 통과되었지만 결코 시행되지는 않았습니다.이 법은 술집과 레스토랑 후원자가 불을 밝히는 것을 불법으로 만들었을 것입니다.	1999년에 통과되었지만 결코 시행되지는 않았다. 흡연법은 술집과 식당 손님들이 불을 밝히는 것을 막았지만, 개인 클럽은 규정에서 제외되었다.
main-news	MSRpar	2012test	0278	3.750	지난 해 인도네시아에서 200명 이상의 사망자를 낸 발리 나이트클럽 폭탄테러 용의자의 첫 재판이 오늘 열렸다고 스카이 뉴스가 보도했다.	발리에서 200명 이상의 사망자를 낸 10월 나이트클럽 폭탄테러의 주요 용의자 중 한 명이 월요일 빡빡한 보안 속에서 재판을 받았다.
main-news	MSRpar	2012test	0279	4.000	프랑스 은퇴자들은 2040년까지 인구의 5분의 1에서 3분의 1로 증가할 것이다.	2040년까지 은퇴자들은 인구의 3분의 1을 차지할 것이며, 이는 오늘의 5분의 1에서 증가할 것이다.
main-news	MSRpar	2012test	0280	3.250	이라크 경찰은 오늘 바그다드 시내에서 시위대가 자신들이 뇌물을 주었다고 주장하는 일자리를 주겠다고 요구하는 경찰서를 습격한 후 발포했다.	이라크 경찰은 일자리를 요구하는 시위대가 경찰서를 습격하고 경찰관들에게 돌을 던진 후 수요일 바그다드 시내에서 총격을 가했다고 경찰은 말했다.
main-news	MSRpar	2012test	0281	2.250	다우존스 산업평균지수인 <.dji>는 28점을 추가하여 10,557점으로 21개월 만에 최고치를 기록했다.	다우존스 산업평균지수인 <.dji>는 49포인트, 즉 0.47퍼센트 상승한 10,578을 기록했다.
main-news	MSRpar	2012test	0282	1.500	작년 같은 분기 동안, EDS는 3억 5천 4백만 달러의 이익을 주당 72센트로 선언했다.	EDS는 1분기 손실액이 1억 2천 6백만 달러, 즉 주당 26센트라고 보고했다.
main-news	MSRpar	2012test	0283	3.000	마이크로소프트는 목요일이 28.91달러에 마감한 것에 비해 오픈 전 5% 하락한 27.45달러를 기록했다.	마이크로소프트의 주식은 나스닥 종가 28.91달러에서 시간 후 거래에서 4.7% 하락한 27.54달러로 떨어졌다.
main-news	MSRpar	2012test	0284	2.250	"이것은 매우 빠르다."라고 Cibc 세계 시장의 분석가인 Matt Geller가 말했다.	그들은 올해 벨케이드 판매량을 기록할 것입니다,"라고 CIBC 세계 시장의 분석가인 Matt Geller는 말했다.
main-news	MSRpar	2012test	0286	4.000	반군과 정부군 모두 평화 협정에도 불구하고 라이베리아의 시골에 있는 마을들을 약탈했다는 비난을 받아왔다.	테일러에게 충성하는 사람들을 포함한 반군과 정부군 모두 평화 협정에도 불구하고 라이베리아 시골의 마을들을 약탈한 혐의로 기소되었다.
main-news	MSRpar	2012test	0287	4.750	마이크로소프트는 통신 중인 사용자가 메시지를 입력할 때 사용자에게 경고하는 인스턴트 메시징 기능에 대한 특허를 수여받았다.	마이크로소프트는 대화의 다른 쪽 끝에 있는 사람이 메시지를 입력할 때 사용자에게 보여주는 인기 있는 인스턴트 메시징 기능에 대한 특허를 받았다.
main-news	MSRpar	2012test	0290	1.500	체포된 사람들은 셀렌스키의 마운트 올리브 로드 홈에서 4개월간의 조사에 대한 새로운 세부사항을 공개했다.	6월 5일 셀렌스키의 마운트 올리브 로드 홈에서 케르코스키와 파셋의 시체가 발굴되었다.
main-news	MSRpar	2012test	0291	3.067	우리는 적극적으로 호소할 것이고, 여전히 궁극적으로 입증될 것으로 기대하고 있다.	우리는 이것이 나쁜 법이라고 생각하고, 우리는 여전히 궁극적으로 입증될 것으로 기대하고 있다.
main-news	MSRpar	2012test	0293	2.750	캔자스 법에 따르면, 16세 미만의 어린이들이 성관계를 갖는 것은 불법이다.	의견으로, 클라인은 어린 아이들이 성관계를 갖는 것은 불법이라고 언급했다.
main-news	MSRpar	2012test	0294	3.500	이 거래는 칼레보트의 소비재 판매 수익을 23%에서 45%로 늘릴 것이다.	이 거래는 칼레보트의 소비재 판매 수익을 45% 가량 확대하여 전체 판매의 약 3분의 1로 늘릴 것이다.
main-news	MSRpar	2012test	0295	3.250	인도네시아의 군대는 감의 독립을 위한 전투 동안 인권 유린으로 종종 비난을 받아왔으며, 분리주의자들이 권리 침해를 저질렀다고 비난하면서 일반적으로 부인해 왔다.	인도네시아의 군대는 감과의 초기 전투 동안 인권 유린으로 비난을 받아왔으며, 일반적으로 부인해 왔다.
main-news	MSRpar	2012test	0296	3.750	이라크의 경제는 사담 후세인 전 대통령의 1990년 쿠웨이트 점령과 4월에 끝난 미국 주도의 전쟁에 대한 유엔 제재 기간 동안 황폐화되었다.	이라크의 경제는 사담 후세인 전 대통령과 4월에 끝난 그를 축출하기 위한 미국 주도의 전쟁으로 산산조각이 났다.
main-news	MSRpar	2012test	0297	3.800	한 사람은 또한 영어/터키어 사전에서 난민이라는 단어를 지적했다.	한 남자는 영어-터키 사전을 휘두르고 "피난민"이라는 단어를 가리켰다.
main-news	MSRpar	2012test	0298	4.000	650억 달러에 달하는 자금의 대부분은 이라크와 아프가니스탄에서 군사 작전을 수행할 것이다.	그 법안의 대부분은 647억 달러로 주로 이라크와 아프가니스탄에서 군사 작전을 수행하고 있다.
main-news	MSRpar	2012test	0300	4.800	콜로라도 스프링스 68세의 돌로레스 마호이	콜로라도 스프링스의 돌로레스 마호이 68세는 의회에서 계류중인 법안에 의해 도움을 받을 수 있는 사람일 뿐이다.
main-news	MSRpar	2012test	0302	2.200	뉴욕 증권 거래소에서 약 8대 5의 문제를 해결하는 것이 감소자들을 앞질렀다.	뉴욕 증권 거래소에서 3대 1보다 약간 더 많은 문제를 해결하는 사람들이 줄어 들었습니다.
main-news	MSRpar	2012test	0305	3.250	다음 주에 이탈리아에서 열리는 미인대회는 픽셀 완벽한 핀업을 위한 첫 번째 대회가 될 수 있다.	다음 주에 이탈리아에서 열리는 새로운 미인대회는 픽셀-완벽한 핀업으로 인해 소피아의 성 상징적 지위를 훔칠 기회를 줄 것이다.
main-news	MSRpar	2012test	0307	2.500	톰슨의 첫 번째 통화에서 나온 분석가들의 합의는 일회성 항목을 제외하고 주당 2.08달러의 손실을 기록했다.	톰슨이 처음 조사한 분석가들의 추정치는 주당 2.75달러의 손실을 초래했다.
main-news	MSRpar	2012test	0310	2.250	보잉사의 이사회는 또한 12월 회의에서 항공사들에게 판매할 비행기를 제공할지 여부를 결정할 것으로 예상된다.	항공사에 판매할 비행기를 제공하기 위해 Bair에게 정식 승인을 내릴 것으로 널리 예상됩니다.
main-news	MSRpar	2012test	0311	2.750	부시 대통령은 미국의 존재에 적대적인 저항 세력은 "그것과 같은 느낌이 든다...그것들이 우리를 공격할 수 있는 조건들이다.	어떤 사람들은 그 조건들이 우리를 공격할 수 있다고 느끼는 사람들이 있다.
main-news	MSRpar	2012test	0313	4.750	변호인단은 대규모 사전 공판 홍보로 배심원단이 의뢰인에 대해 더럽혀졌기 때문에 장소 변경이 필요하다고 말했다.	변호인단은 두 가지 이유로 장소 변경을 요청했습니다. 그들은 대규모 사전 공판이 배심원 단을 의뢰인에 대한 배심원 단원에 오염 시켰다고 주장했습니다.
main-news	MSRpar	2012test	0314	3.500	1996년에 설립된 대출 나무 거래소는 200개 이상의 은행, 대출 기관 및 중개인으로 구성됩니다.	대출 트리는 인터넷을 통해 대출자와 200개 이상의 모기지 브로커, 은행 및 기타 대출 기관과 일치합니다.
main-news	MSRpar	2012test	0315	3.250	대부분의 납세자들은 7월 1일부터 주 4달러에서 11달러 사이의 감세를 받을 것이다.	호주의 900만 명의 소득 납세자들은 어젯밤 재무 피터 코스텔로로부터 주당 3달러에서 11달러 사이의 놀라운 감세를 받았다.
main-news	MSRpar	2012test	0317	3.000	지역 재난 부대의 책임자인 Gyorgy Heizler 는 코치가 38명의 승객을 태우고 있다고 말했다.	지역 재난 부대의 책임자인 Gyorgy Heizler는 코치가 빨간 정지등을 주의하지 않았다고 말했다.
main-news	MSRpar	2012test	0318	1.500	4년제 사립대학의 등록금은 올해 평균 19,710달러로 2002년보다 6퍼센트 증가했다.	현재 학년도 동안 공립 대학의 등록금은 평균 4,694 달러로 전년도보다 거의 600 달러 증가했습니다.
main-news	MSRpar	2012test	0319	2.000	주 전체 실업률은 8월의 6.7%에서 6.4%로 떨어졌다.	산호아킨 카운티의 실업률은 지난 달 8.5%로 8월보다 거의 1%포인트 감소했다.
main-news	MSRpar	2012test	0321	3.000	보안등도 설치되었고 경찰은 부비트랩을 위해 그라운드를 샅샅이 뒤졌다.	또한 정문 근처의 헛간에 보안등이 설치되었다.
main-news	MSRpar	2012test	0322	4.750	그러나 미군은 그들의 위치를 정확히 알 수 있을 때 기습을 하고 적을 공격하는 것을 줄이지 않을 것이다.	그러나 미군은 적의 위치를 정확히 파악할 수 있는 공격에 위축되지 않을 것이다.
main-news	MSRpar	2012test	0323	4.778	무어는 화요일에 즉각적인 논평을 하지 않았다.	무어는 화요일에 즉각적인 반응을 보이지 않았다.
main-news	MSRpar	2012test	0324	3.200	판사는 그 아이를 8월 8일 주 구금에 넣으라고 명령했다.	8월 8일, 청소년 법원 판사 로버트 예이츠는 파커를 보호 구금에 넣으라고 명령했다.
main-news	MSRpar	2012test	0326	3.200	그러나 아리 플라이셔 백악관 대변인은 어제 "이란 사람들이 알 카 아다를 체포하는 측면에서 취했다고 주장하는 조치는 불충분하다"고 말했다.	"이란 인들이 알 카에다를 체포하는 측면에서 취했다고 주장하는 조치는 불충분합니다.
main-news	MSRpar	2012test	0329	4.364	그 결과는 미국 흉부 사회의 시애틀에서 열린 화요일 회의에서 발표되었으며 목요일의 새로운 영국 의학 저널에 발표될 것이다.	이 연구 결과는 미국 흉부 사회의 시애틀에서 열린 회의에서 발표되었으며, 또한 내일의 새로운 영국 의학 저널에 발표될 것이다.
main-news	MSRpar	2012test	0330	3.800	그의 반대는 윌리엄 렌퀴스트 대법원장과 클레런스 토마스 정의의 심판에 의해 가담되었다.	윌리엄 렌퀴스트 대법원장과 안토닌 스칼리아 판사와 클라렌스 토마스 판사는 반대했다.
main-news	MSRpar	2012test	0331	4.400	유나이티드는 이미 1차 고용 목표 달성을 하지 못한 것에 대해 3천4백만 달러의 벌금을 시에 지불했다.	유나이티드는 고용 목표 달성에 실패하여 3천 4백만 달러의 벌칙을 지불했다.
main-news	MSRpar	2012test	0332	4.500	셸리 사무실은 금요일 575,926개의 서명이 그에게 보고되었다고 보고했다.	셸리의 사무실은 금요일 늦게 서명 수를 발표했고, 카운티들은 지금까지 575,926개의 서명을 세고 있다고 보고했다.
main-news	MSRpar	2012test	0333	4.000	부시는 "조종사들이 항공기 착륙을 본 것과 같은 방식으로 항공기 착륙을 보고 싶었다"고 어제 아리 플라이셔 백악관 기자가 말했다.	화요일, 버드의 연설 전에, 플라이셔는 부시가 조종사들이 항공기 착륙을 본 것과 같은 방식으로 착륙하는 항공기를 보기를 원한다고 말했다.
main-news	MSRpar	2012test	0334	1.500	교도소 문에서 약 150 야드 떨어진 곳에서 기자들과 사진작가들과 함께 서 있는 것은 록랜드 카운티 순찰대원들의 자애로운 협회의 회장인 브렌트 뉴버리였다.	"전체적으로는 험난한,"록 랜드 카운티 순찰대의 자비로운 협회의 회장인 브렌트 뉴 버리가 있습니다.
main-news	MSRpar	2012test	0335	3.000	"그들은 잔인하게 구타 당했고,이 사건에서 현관이 유일한 사망자라는 것은 정말 놀라운 일입니다."	"이 사건에서 포치아가 유일한 사망자라는 것은 놀라운 일입니다."색스가 덧붙였다.
main-news	MSRpar	2012test	0336	5.000	"장갑이 벗겨졌다." 유니피 공식 롭오닐이 말했다.	유니피의 공식 롭 오닐은 말했다: "장갑이 벗겨졌다."
main-news	MSRpar	2012test	0337	3.600	Pratt & Whitney는 엔진 장비의 75%가 독일에서 최종 조립을 통해 유럽에 아웃소싱 될 것이라고 말했다.	Pratt & Whitney는 만약 그것이 계약에서 승리한다면, 엔진 장비의 75%는 독일에서 최종 조립을 통해 유럽 공급업체에 아웃소싱될 것이라고 말했다.
main-news	MSRpar	2012test	0338	2.800	직원 작가 셀윈 크로포드와 콜린 맥케인 넬슨과 달라스뉴스닷컴의 브라이언 앤더슨이 이 보고서에 기여했다.	스태프 작가 브랜든 폼비와 콜린 맥케인 넬슨이 이 보고서에 기여했다.
main-news	MSRpar	2012test	0339	1.800	상거래 위원회는 그러한 거래에 있어서 중요한 장애물이었을 것이다.	뉴질랜드 상거래위원회는 웨스트팩이 그 거래를 승인했을지에 대한 어떠한 징후도 주지 않았다.
main-news	MSRpar	2012test	0340	3.400	검찰은 이씨에게 사형을 구형할 의사를 알리는 신청서를 제출했다.	그는 검찰이 사형을 구형할 것이라고 덧붙였다.
main-news	MSRpar	2012test	0344	3.000	미국 마스터 : 아서 밀러, 엘리아 카잔, 블랙리스트 : 죄가 없는 사람은 없다 (결혼).	"미국의 마스터"시리즈, "아서 밀러, 엘리아 카잔 및 블랙리스트 : 죄없는 사람은 없다"에서 이 끔찍한 비유의 하위 머리말에 주목하십시오.
main-news	MSRpar	2012test	0345	2.000	그 패키지에는 시의 판매세와 소득세 모두 인상이 포함되어 있었다.	그는 또한 패키지의 판매 및 개인 소득세 인상에 반대합니다.
main-news	MSRpar	2012test	0349	3.333	그 노래들은 각각 99센트, 혹은 앨범에 9달러 99센트에 팔리고 있다.	그 회사는 99센트에 노래를 제공하고 9달러 95센트에 앨범을 제공할 것이다.
main-news	MSRpar	2012test	0350	4.250	"우리가 알고 있는 것은 우리가 그들이 말하는 것을 매우 진지하게 받아들여야 한다는 것을 암시한다"고 그는 덧붙였다.	"우리는 모든 것을 알지는 못하지만 우리가 아는 것은 그들이 진지하게 말하는 것을 받아들여야 한다는 것을 암시한다"고 그는 말했다.
main-news	MSRpar	2012test	0352	2.000	질레트 주식은 오후 뉴욕 증권 거래소에서 1.45 달러, 즉 4.5% 상승한 33.95 달러였습니다.	질레트의 주식은 수요일 뉴욕 증권거래소에서 33.70달러로 45센트 하락했다.
main-news	MSRpar	2012test	0353	1.600	뉴욕증권거래소에서 샌디에고에 본사를 둔 잭의 주식은 78센트 즉 3.8% 오른 21.49달러로 마감되었다.	뉴욕증권거래소의 탬파에 본사를 둔 아웃백 스테이크하우스 주식은 44.50달러로 1.78달러, 즉 4.2퍼센트가 올랐다.
main-news	MSRpar	2012test	0354	3.600	다우존스 산업은 12월 이후 처음으로 9,000포인트 이상으로 140포인트 이상 상승했다.	다우존스 산업은 12월 이후 처음으로 9,000점을 잠깐 넘어섰다."
main-news	MSRpar	2012test	0357	4.750	정부는 상업용 항공기를 어깨에 맞은 미사일 공격으로부터 보호하기 위한 계획을 개발하기 위해 세 개의 회사를 선정했다고 화요일 국토안보부 관리들이 발표했다.	국토안보부는 화요일 미국 상업용 항공기에 대한 어깨로 발사된 미사일 공격을 저지하는 방법에 대한 연구를 계속하기 위해 3개 회사를 선정했다고 발표했다.
main-news	MSRpar	2012test	0358	1.750	타밀 정당들은 타밀어 일람의 해방 호랑이들을 이러한 살인에 대해 비난한다.	정부는 타밀어엘람(ltte )의 해방호랑이들과 임시구조를 논의하기 위해 대화를 되살리고 싶어했다.
main-news	MSRpar	2012test	0359	3.250	영국 출신인 글래스고 출신의 샌디 미첼과 글래스고 태생의 윌리엄 샘슨 은 사형에 직면해 있다.	글래스고에서 태어난 영국 시민인 커킨틸로치 , 글래스고 , 윌리엄 샘슨 의 샌디 미첼 , 44세 는 공공장소에서 참수당하고 있다.
main-news	MSRpar	2012test	0360	3.000	그는 텔레마케팅 통화의 약 80%를 차단하기 위한 서비스에 열심인 미국인들의 인내심을 촉구했다.	이 무료 서비스는 원래 텔레마케터 통화의 약 80%를 차단하기 위한 것이었다.
main-news	MSRpar	2012test	0362	3.600	원로원의 개인 변호사인 조던 그린은 아무런 언급도 하지 않았다고 말했다.	O'Brien의 변호사인 Jordan Green은 언급을 피했다.
main-news	MSRpar	2012test	0363	3.400	새로운 파트너와 아이를 가진 하들리씨는 말했다: "나는 정말 기쁘다.	그의 변호사가 발표한 성명서에서 해들리는 "나는 절차의 결과에 전적으로 기쁘다.
main-news	MSRpar	2012test	0364	3.250	이 손실은 이미 7만 에이커를 검게 한 2주된 화재로 위협을 받고 있는 산타 카탈리나 산맥의 세 지역 중 하나인 버드나무 협곡에서 하룻밤 사이에 발생했다.	그 손실은 부활한 아스펜 화재로 위협받는 산타 카탈리나 산맥의 세 지역 중 하나인 버드나무 협곡에서 하룻밤 사이에 발생했다.
main-news	MSRpar	2012test	0365	3.500	"우리는 대기하고 신용 카드 린치가 일어나도록 하고 싶지 않다."라고 선언되었다. 주요 오웬(d-brooklyn ).	"우리는 신용 카드 린치가 일어나는 것을 보고 싶지 않습니다."그는 말했다.
main-news	MSRpar	2012test	0367	3.786	그러나 2.6.0 커널의 상업적 사용은 대부분의 고객에게 여전히 몇 달이 걸리고 있습니다.	주요 리눅스 유통업체에 의한 2.6 커널의 상업적 출시는 여전히 몇 달 남았다.
main-news	MSRpar	2012test	0368	0.800	더 넓은 표준 및 가난한 의 500 지수 .spx는 2 포인트, 즉 0.24%를 977로 향상 시켰습니다.	나스닥 종합지수 .ixic은 1,645.66으로 6.52포인트 즉 0.39% 하락했다.
main-news	MSRpar	2012test	0369	2.400	두 명의 관리는 처음에 약 300명의 근로자들이 21개 주에 있는 61개의 상점에서 체포되었다고 말했다.	그러나 관리들은 나중에 그 숫자를 수정했고 약 250개가 약 60개의 상점에서 체포되었다고 말했다.
main-news	MSRpar	2012test	0370	3.200	"이 거래는 두 회사에 의미가 있습니다."할라는 준비된 성명서에서 말했다.	나체미의 CEO인 브라이언 할라는 두 회사 모두 이 거래가 타당하다고 주장했다.
main-news	MSRpar	2012test	0371	4.923	24명의 공화당원들을 포함한 57명의 상원의원들이 그 편지에 서명했다.	서한에 서명한 사람들 중 57명은 24명의 공화당 원을 포함하여 상원 의원입니다.
main-news	MSRpar	2012test	0373	2.600	웨스트 나일 바이러스의 5가지 더 많은 인간 사례가 수요일 메사 카운티 보건부에서 보고되었다.	이번 주 현재 45개 카운티의 103건의 서나일 사건들이 보건부에 보고되었다.
main-news	MSRpar	2012test	0374	4.000	마누엘 씨와 그의 그룹은 마타모로스와 브라운스빌을 잇는 다리를 건너 미국에 입국했다.	마누엘과 그의 그룹은 마타모로스와 브라운스빌 사이의 다리를 건너면서 매일 수천 명의 사람들이 하는 것과 같은 방식으로 미국에 입국했습니다.
main-news	MSRpar	2012test	0375	3.000	NASD 규정에 따라, Mr. Young은 응답을 제출하고 NASD 패널 앞에서 청문회를 요청할 수 있습니다.	이미 메릴에 의해 보내진 분석가는 NASD 패널 앞에서 청문회를 요청할 수 있다.
