[Oh!쎈 레터] 성추문→아내 폭행설..'또 논란' 김흥국의 아쉬운 행보	씁쓸하네요.김흥국씨 돈벌이 못하게되면 부인분도 힘들텐데...좀 참으시지요. 십여년 동안 같이 안살다가 합치니 얼마나 힘들지 이해는합니다만...참..기러기가족 문제의 단적인 예.	none	none
"“우리 아기” 꼭 껴안은 이효리♥이상순, 깨소금 냄새 진동"	씨 없는 수박.. 작물이 자랄 수 없는 밭	gender	hate
"[종합]'조카면족하다' 결혼14년차 김원희, 출산 진심고백→홍석천 조카와 '갈등'"	씨가일단좋아야하고 밭도좋아야한다	gender	hate
"'SKY 캐슬' 김서형 딸 조미녀 ""케이 役 위해 18kg 증량...관심 감사"" [★SHOT!]"	씹돼지년들의 핑계	gender	hate
"‘슈가맨3’ 남규리 “씨야 탈퇴, 내 최선의 선택이었다”"	아 ...씨 지금 나라 상황이 ...네이버 순위조작인가?	others	offensive
"[종합] '복면가왕' 동막골소녀, 85대 가왕 등극… 열대세=린"	아 난 열대새가 더 좋앗어ㅠㅠ	none	none
"씨잼, 흡연→침대→스킨십은 기본인 과감한 '럽스타그램'"	아 냅둬 저라다 뒤지게 왜 자꾸 남의 인스타 사진 퍼오냐... 설리때도 그러더니 기자새키들이 문제임.	others	offensive
"[단독] 전지현, 4년 만에 스크린 컴백 가시권... 최동훈 감독 신작 마지막 조율"	아 류준열 싫은데	none	hate
"[★밤TView]'미우새' 김종국, 친형 김종명과 훈훈한 형제 케미"	아 어쩌라고	none	offensive
[종합] '나혼산' 따라쟁이 장도연의 'Lonely Life'…손담비 '망손 탈출→댄스' 도전기	아 오늘꺼 너무 재밌었다ㅋㅋ	none	none
"[스브스夜] '집사부일체' 강형욱 ""사정 어려워서 보낸 레오, 내게 오는 길 얼마나 힘들었을까"" 오열"	아 왜 울고짜고 난리야 개는 주인이 바뀌던말던 밥만주면 좋아하는데 지들이 감정이입해서 울고짜고 무슨 드라마찍냐 ㅋㅋㅋㅋㅋ	none	hate
"[단독] 김민서 오늘(17일) 결혼, 미국서 신혼 생활 시작"	아 이진은 뉴욕댁인데 김민서도 미국댁이네 행복하게 잘 사세요 축하드려요	none	none
"성동일 ""난 사생아였다…내 인생작은 아내"" 고백"	아 자수성가드립 그만좀해라 아 지겨워 여기서도 저기서도 자수성가드립	others	offensive
"문희준♥소율, 딸 잼잼이 공개…“아빠와 붕어빵”"	아 잼잼이 예뻐라	none	none
"[SC이슈]""장동민, 18세 하선호에 전화번호 요구""…'플레이어' 철컹철컹 개그 논란(종합)"	아 정말.. 요즘애들 자기보호는 참 예민하다. 개그였던거 같은데.. 하선호야 그 당시 그럴수 있는거고 .. 구걸 바라보는 시선이 좀 안따깝다	others	none
"""아지3 안녕""…'로봇이 아니야' 유승호♥채수빈, 아지3 떠나보낸다 (종합)"	아 좋다 둘이 너무 잘어울린다 실제로 사귀면 좋을듯	none	none
"'호텔 델루나' 여진구, 이도현 배웅하러 간 이지은 향한 그리움 ""빨리 와요"" [★밤TView]"	아 진짜 개노잼 홍자매야 왜 예전 환상커플 마이걸 요런 드라마 못 만드냐?	others	offensive
"""한치 대란 예고"" 화사 '냉장고' 강림한 먹방 여신 ""주량 소주 1병""[종합]"	아 진짜 승리 말재간 어쩌까 ㅋㅋ매력덩어리	none	none
"'사랑의 불시착' 특별출연 최지우, 유수빈 '소라게'로 화답"	아 진짜 웃겨 죽겠네 ㅎㅎㅎ소라게 ㅋㅋㅋㅋ센스가 진짜 대단쓰	none	none
"봄여름가을겨울 전태관, 암 투병 끝에 별세"	아. . .죽지말지. . 쓰레기같은 연예인 많은데. .그놈들이. 죽어야지. . 안타깝네요. .고인을 명복합니다.	others	hate
"[공식] '25일 컴백' MC몽, '인기'-'샤넬' 더블타이틀 확정…트랙리스트 공개"	아... 노래는 좋을거같에... 사람인 싫은데...	none	none
‘승리 성접대’ 카카오톡 파장..YG는 사실무근 ‘강경대응’ 천명	아... 다들 판사들 나셨어요. 나중에 거짓으로 밝혀지면 양심이 있어 사과들은 하시려나? 지들이 한 말에 책임 안 지면 문죄인과 다를 바 없습니다. 잘들 생각하고 댓글 다셔요.	others	hate
"“팀, 편히 잠들길”…‘28세’ 아비치 요절…슬픔에 빠진 해외 ★ [종합]"	아...... ㅜ	none	none
"윤세아, 레드립+호피 드레스 ‘지금까지 이런 섹시 없었다’[★SHOT!]"	아....저기....예..그래요뭐 다 좋을수는 없는거겠죠...간혹 내 흑역사가 이런거다!! 뭐 이런거 하나남겨보고싶었겠죠...	none	none
"[공식] '뭉쳐야 찬다' 박태환, 용병으로 녹화 참여…""11월 중 방송"""	아...약쟁이는 아니지..스포츠 래전드 들 사이에 약쟁이 가져다 놓는건 레전드 들에게 예의가 아니다.	none	hate
"[종합]""아빠라서 죄송"" '하나뿐인내편' 윤진이, 최수종X유이 부녀사이 폭로"	아..다야..열받는다..진짜진짜 연기잘하거나 원래성격이거나와..세상얄밉..	none	none
"[단독]'2019 미코 진' 김세연, 언니도 '2018 미주 선'…김창환의 '미코딸들'"	아..말년 관상이 너무 안좋다. 에휴..	others	offensive
"[단독]스태프 사망사고 '서른이지만', 결국 오늘 촬영 취소"	아;; 재밋게 보고잇었는데 설마 결방도 나는건 아니겠지??? 스태프 한명때매 이게 뭔난리노	none	none
"봄여름가을겨울 전태관, 암 투병 끝에 별세"	아~ 어떻해ㅜㅜ삼가고인의명복을 빌어요	none	none
"장성규, 미모의 화백 아내 자랑 “남편 복 터진”"	아~~~ 증말ㅋㅋ 뒤에서 껴안는 표정!!	none	none
"정준호♥이하정 딸 유담, 누굴 닮아 이렇게 예쁠까..""평화로운 주말 아빠 빼고"""	아가 진짜 이쁘네~~	none	none
"[★해시태그] 소이현♥인교진, 딸 하은과 등산 ""신난다"""	아고 웃는 게 참 예쁘기도 하고 익살스럽네요~ 소이현씨 아버님과 복싱하던 방송보니 사랑 많이받고 자라서 밝고 건강하구나 싶었어요!^0^ 그걸 아이도 이어받은 거겠죠? 많이 사랑스러워요 쪼매난 인교진ㅎㅎㅎ	none	none
"'장윤정♥' 도경완, 동생 백일 사진에 꼽사리 낀 아들 연우...""누굴 닮았지"""	아고 잘생겼네~동생은오데있떠 ~아빠한테 슈ㆍ돌나가자고떼써~ㅎ	none	none
"[★SNS] 백종원♥소유진 막내 딸, 완전 아빠 붕어빵 '놀랍도록 귀엽다'"	아구~~ 이뽀라~^^	none	none
"[단독] 장현승·신수지, 4개월째 열애…""볼링이 공통분모"""	아기와 아빠의 영양식 공통분모=엄마 찌찌	gender	hate
"[단독] 인피니트 장동우, 의경 불합격…현역으로 입대"	아까비... 강남에 클럽 하나 있었으면 운전병으로 꿀빨텐데	none	offensive
조수애♥박서원 '두산家 마음을 훔친 조수애 아나운서 미모'	아나운서는 목표가 아니었지ㅋㅋㅋㅋㅋㅋㅋㅋㅋ재벌하고 결혼하자마자 바로 은퇴하네ㅋㅋㅋㅋㅋ무슨 인터뷰한 거 있었는데...돈 없어도 결혼 가능하냐 했더니 "네"하더만 구라ㅋㅋ	others	hate
"'동상이몽2' 정겨운♥김우림, 이혼 아픔 딛고 찾은 사랑…행복한 신혼 공개 [TV@픽]"	아내 ㅈㄴ 이쁘네 부럽다	none	offensive
"'아내의맛' 정준호♥이하정, 정준호 똑 닮은 예쁜 둘째 딸 출산 [종합]"	아내 맛 보고싶다	gender	hate
"[종합]'슈돌' 문희준♥소율 딸 희율, 새가족 합류…예고만으로 벌써 '이슈' [공식]"	아내 얼굴에서 박형식이 보이는디	none	none
[Oh!쎈 레터] 성추문→아내 폭행설..'또 논란' 김흥국의 아쉬운 행보	아내들아 말다툼하다 남편이 좀 빡쳐 보이면 적당히하고 빠져라.자꾸들이대니 빠쳐서 저러는거 아니니	gender	offensive
"'아내의맛' 하승진, 미모의 아내 공개 ""자고 일어난 얼굴인데"" 빛나는 민낯 자랑"	아내분 너무 미인이시네요. 동반출연 한번 해주세요. 너무 재미있게 봤어요.	none	none
"[TV북마크] ‘아내의 맛’ 함소원♥진화, 자연 임신 성공…감동의 물결"	아내의 맛은 전복맛인가요?	gender	hate
"[TV북마크] ‘아내의 맛’ 함소원♥진화, 자연 임신 성공…감동의 물결"	아내의맛 매일먹는 간편식	gender	hate
"""유명 탤런트 A씨가 성추행""…30여년 전 피해자 나왔다"	아내이야기 하는건 아내도 미스코리아 출신이라는 말인가?	none	none
"잔나비 측 ""SBS 보도 사실무근..허위사실 유포 법적 강력조치"" [공식입장 전문]"	아놔 어떤기사는 학폭맞다하고 이기사는 허위라하고 뭐가진짜임ㅡㅡ	none	none
"[단독] 황인영♥류정한, 오늘 득녀…첫째딸 순산"	아는 부부는 임신실패했다더라. 걱정 마. 날이면 날마다 버뮤다삼각지대안으로 가랭이사이요술램프위마법스틱을 들락날락 위아래윗윗아래로 구슬땀을흘리면 2세는 언제가는나올테니까.	gender	hate
"'아는와이프' 지성♥한지민, 운명 새로 쓸 '판도라' 상자 열렸다[어저께TV]"	아는 와이프는 볼때마다 시간 순삭.16부작 너무 짧아 20부작으로 연장가자 어짜피 후속드라마 편성 10월이던데 추석때도 아는 와이프 보여줘라!!!!	none	none
"[단독] 조우종, 프리 4년만에 친정 KBS 복귀 'FM대행진' 새DJ 됐다(종합)"	아는형님에서 장성규한테 발린애 ㅋㅋ	none	offensive
체포 6일만에 혐의 인정→소속사 계약해지...강지환 연예계 퇴출 수순[종합]	아니 18 여자두명이서 못막는게말이되냐고ㅡㅡ 주먹으로조팬것도아니고ㅡㅡ 진짜가스나들살기편타진심,,	gender	hate
"[단독]공효진·김래원·강기영, '맛있는 녀석들' 출연(종합)"	아니 4명으로도 충분한데 게스트 왜 불러? 벌써부터 입맛떨어진다 ㅠㅠ	none	none
"""남편 고등학생 때 임신""…홍영기, '동치미' 출연 예고만으로 화제 [종합]"	아니 ㅡㅡㅋㅋ이분한테 보태준거 있음 ?알아서 애기 낳고 잘 살고 있는데 막말할거면 애 귀저기라도 하나라도 사주고 말하세웅ㅅ	none	offensive
"'SBS 8뉴스' 정준영, 몰카 영상 불법 공유‥피해자만 10여 명 '대화 공개'[종합]"	아니 강제도 아니고 여자들이 줘서 먹었는데 뭐가 문제임 ?	gender	hate
"[종합]'두산家 며느리' 조수애, 결혼→1000만원 부케→임신→출산…핫이슈ing"	아니 결혼해서 아이 낳은게 그렇게 욕먹을 일인가 진짜 ㅋㅋㅋㅋㅋㅋㅋ 축하해주지는 못할 망정 악플이나 남기네 보기 진짜 안좋다	none	none
‘싸이 흠뻑쇼’ 환불 문의→태풍 이중고…싸이 “약속대로 진행”[MK★이슈]	아니 공연장가봐라 사람미어터진다 환불문의같은소리하네 1년을기다렸다ㅠ나는간다!!!!!!!오늘 부산터뜨리자~~~~~~	none	none
"[SC이슈]'논란의 아이콘' 설리, 이번엔 라이브 방송 중 가슴 노출→아랑곳 않는 당당 행보(종합)"	아니 그렇게 보기 싫음 보지 마 안 볼 자유 있어 지들이 구우우욷이 설리 인스타 들어가고 기사 보고 사진 찾아봐놓고 악 내 눈 저는 안 볼 자유가 있습니다 이러는 건 뭐냐 한남들아	gender	hate
[종합]'골목식당' 튀김→카레덮밥+초밥 단일메뉴…'둔촌동' 골목 활성화 성공	아니 근데 사실 방송타고 하면 골목상권으로좁혀서 생각안해도되지않나..? 9000원으로먹는건 그쪽 동네사람들이아니라 전국각지에서 몰려온 사람들이잖아	none	none
[종합] 조민기 측 “성추행? 루머”vs청주대 “조사결과 중징계” (전문)	아니 근데 아직 성추행이라고 정확히 결론난것도 아닌데 왜 맨날 연예인쪽만 신상 다 까발려져서 여론을 형성하냐. 결론난 다음에 까발려져도 되잖아. 이러고서 무고죄로 판결나면 이렇게 이미지 깎아먹고 스트레스 받은건 누가 책임짐	none	offensive
"SM ""강타, 정유미와 좋은 감정으로 만나는 중""(공식)"	아니 근데 정유미가 누굴 만나든 왜이렇게들 머라하시는지?설령 남자 쪽이 문제가 있다해도 정유미가 만나고 싶으면 만나는거지	none	none
[‘놀면 뭐하니?’ 첫방] 유재석의 릴레이 예능...신선함 vs '나혼산' 느낌	아니 근데 출연진은 유재석인데 카메라 돌리면서 연예인 일상찍는게 대부분이고 그 일상속에 유재석이 항상 함께하는것도아니면서 유재석은 왜 출연진에속하는거죠..? 참 희한하네..	none	none
"배우 이필립, SNS 스타 연인에게 초호화 프러포즈 눈길"	아니 근데.튜닝한사람은 프러포즈받지도.결혼도못함?ㅋㅋㅋ지들은 돈없어서 못하는것들이ㅋㅋㅋㅋ아이고배아퍼죽지ㅋ	others	offensive
"[엑's 이슈] '하트시그널2' 김현우·임현주 향한 악플, 시청자 탓만 할 텐가"	아니 김도균도 장미한테 계속 여지줬고 오영주도 이규빈한테 여지줬는데 왜들 현우랑 현주한테만 뭐라하는지ㅋㅋㅋ	none	none
"구하라, 쌍꺼풀 수술 지적에 ""안검하수가 죄냐"" 설전"	아니 남이 얼굴에 뭘 하든 말든 대체 뭔 상관임 ㅋㅋㅋ 하라 씨 늘 응원해요	none	offensive
"[N현장] '해외상습도박' 슈, 집유 2년 ""늪에서 벗어나…너무 죄송""(종합)"	아니 내돈으로 도박도못함?	none	offensive
"[종합]이완♥이보미, 김태희♥비 '동생' 부부 된다 ""12월 사랑의 결실""(전문)"	아니 누나가 김태희..매형이 비인데..뭐가 아시워서 저런 듣보잡 공때리기 선수랑 결혼하냐??	none	offensive
"""아시아의 호랑이""…류준열→권혁수, 아시안게임 축구 金에 '감격' [종합]"	아니 돈도 많을텐데 온라인에서 말고 직접 가서 응원좀 하던지...난 정말 경비만 있었음 가서 일정대로 따라 다니며 응원하고 싶던데....	none	none
"""억울했다"" 나영석·정유미, 허위 불륜설 유포자 벌금형→경각심 깨울까(종합)[Oh!쎈 이슈]"	아니 땐 굴뚝에 연기나랴	none	none
"'나혼자산다' 쌈디 ""식욕+수면욕+성욕까지 없어졌다"""	아니 말투가 거슬림 느낌살아있네 이런거 듣기 싫어..	none	none
'부모 사기' 마이크로닷 뒤늦은 사과→경찰 재수사[종합]	아니 멍청하니깐 사기당하지 ㅋㅋㅋㅋ헤헤헤헿	none	hate
"[엑's 프리즘] ""편하게 이야기 나누려다""…구준회, 실망한 팬들 마음 돌릴까"	아니 모를수도 있고 준회 성격이 원래 저런데 암튼 모르는것들이 무조건 준회가 잘못했다고 나대요.유치해서 못봐주겠다 진짜	none	offensive
"'연 매출 4천억원' 동지현 ""쇼호스트, 남편 뺏을 거 같은 얼굴 상은 안돼"""	아니 무슨 이리 선비들이 많아 예능나와서 저런말도 못하냐?? 모 하나 껀덕지 잡았다고 사람한명 잡을기세로 악플달고 달려들어 그냥 예능인만큼 편하고 즐기면서봐	others	offensive
"이승윤 매니저 강현석 “채무관계 인정, 당사자 만나 사과할 것”(전문)"	아니 무슨 죽을 죄 지은것도 아니고 사람들 진짜 너무 하네요 .한사람 인생을 쥐락펴락하는게 무섭네요 앞으로는 돈관계 확실히 하며 사세요 ~ 이승윤씨도 매니저도 응원할게요 전참시에서는 하차없이 쭉 하셨음 좋겠어요	none	none
'싸우다 정 들었네'..'뷰티인사이드' 서현진X이민기 사랑 시작하나 [★밤TView]	아니 무엇보다 그냥 안재현미모가 젤 오짐	none	none
"[종합]""아빠라서 죄송"" '하나뿐인내편' 윤진이, 최수종X유이 부녀사이 폭로"	아니 뭔 30~40대 김치들은 드라마만 쳐보나 ㅋㅋㅋ 아무튼 쓰렉이족속	gender	hate
'부모 사기' 마이크로닷 뒤늦은 사과→경찰 재수사[종합]	아니 부모가 한 짓을 왜 마닷한테 물어? 힘내라 마닷 . 돈 많이 벌어서 사기친돈 갚으면된다	none	none
"설리, 속옷 미착용→성민씨→피 토하는 사진 '늘 떠들썩한 마이웨이'(종합)"	아니 브라 안한게 뭐 어때서????? 정말 이해 안감 한국에서나 이런시선 이런일이 이슈가 되는듯. 왜일까. 자연스런 인간의 신체인데 왜 한국은 유난할까?	others	none
"'파괴왕' 정준영, 단톡방 새멤버→'히트메이커' 논란→또 VOD삭제 [종합]"	아니 사람을 어떻게 했길레 저상태가 되나요? 이나라는 인권도 없습니까? 며칠전만해도 멀쩡하던 준영 오빠가 완전 거지꼴이 되서 눈도 흐리멍텅하고 주눅들어서 폭행당한거 아닌지 의심도 드네요... 너무 험하게 다루진 말아주세요.	others	offensive
"[종합] '프로듀스48' 롤린 롤린, 베네핏 13만표 획득..미야와키 사쿠라 개인 1위(ft.이대휘)"	아니 사쿠라가 1등 했다고 해봤자 4등 권은비랑 30표정도밖에 차이안나는데 무슨 일뽕이 지구정복이라도 한것처럼 오바하지마라.... 일뽕들만 몰려간거치고는 엄청 공정하게 투표한거구만	others	offensive
"""성형 NO, 체중↑·붓기""..박정아, 출산 11일차 '동안 미모'가 빚은 해프닝 [종합]"	아니 성형을 했으면 또 왜?하 김치년들 진짜 느그도 성형좀 해라.못봐줄정도니까	gender	hate
"KBS, 박영선 장관 '연기대상' 시상 논란 해명 ""현금 협찬 대가 NO"" [전문]"	아니 아무런 근거제시도 없는 내부 글에 감사하라는고, 정권결탁이라고 하는 노조는 먼 노조인지...그럼 내부 누가 자한당하고 먼 비리있다고 쓰면 그것도 근거없이 비판하고 감사하라고 할꺼냐?	others	hate
"극비 결혼부터 여신美 웨딩 사진까지…최지우, 완벽한 3월의 신부 [종합]"	아니 여자연예인들은 비밀은 극비리에 하면서 왜 사진은 공개함?방해받기는 싫고 이쁘단소리는 듣고싶고..	gender	offensive
"‘냉부해’ 한상진, 47kg 감량→꾸준히 1일 1식→“감동적인 요리 감사”[종합]"	아니 왜 멀쩡한 부부가 굶고 살지? 그냥 외식만 하나봄	none	none
"[종합] 박한별, 남편 논란 속에도 ‘슬플 때 사랑한다’ 종료→방송 활동 중단"	아니 왜 박한별이 욕먹음...?	none	none
"[공식] '뭉쳐야 찬다' 박태환, 용병으로 녹화 참여…""11월 중 방송"""	아니 왜 범죄자가 기어나오냐고 자꾸	none	hate
"'데뷔 12년차 여유' 현아, 노출 사고에도 당당한 섹시 스타(종합)[Oh!쎈 이슈]"	아니 왜 이게 메인뉴스인건가요??? 그럼 그상황에서 그렇게 대처하는게 당연한거 아닌가요???별게다 뉴스기사네	none	offensive
"이원준 지하철 논란, 임산부 배려석에서 휴대폰…""굳이 왜"""	아니 우리가 임신시켰냐고 애아빠한테나 배려강요하자 좀	gender	hate
"[제40회 청룡영화상] '양자물리학' 박해수·'미성년' 김혜준, 남녀신인상 수상"	아니 유연석 mc 너무 못 봐 ㅠㅠ 자꾸 발음 뭉개지고....답답해 김혜수처럼 물 흐르듯이 안되네;	none	none
프듀 순위조작 갈수록 대범…탈락자 바꾸기→득표수 전반조작	아니 윤지성은 아니지ㅋㅋㅋ 애초에 윤지성 소속사에서 부탁해서 조작까지 했으면 끝까지 윤지성은 그 소속사에 붙잡혀 있어야 정상이지 근데 계약 종료 되자마자 나갔잖아	none	none
"‘둘째 득남’ 가희, 모유수유 고충 토로 “백반증 때문에 너무 힘들어”"	아니 이딴걸 뭘 광고를 하고 지럴인지...너 혼자 알아도 되는걸..우리가 니 백반증까지 기사로 봐야되? 설사 변비도 말할거니? 고만해라 쫌	none	hate
"김규종, 사과에도 비난 계속 되는 이유 #여자친구 공개#日여행#팬선물 인증(종합)[Oh!쎈 이슈]"	아니 이런 시점에 꼭 일본년이랑 만나야했나	others	hate
"쌈디, 7년 만에 다시 청혼한 팬에게 한 말"	아니 인스타보고 이게 기사거리야,? 인스타에서 사진 퍼오고 기사거리 진짜 없나바	none	offensive
"[SC이슈]""빚투·잠적→결별설"" `마닷♥` 홍수현, 공개열애의 나쁜예 [종합]"	아니 잘못은 마이크로닷 부모가 했는데왜 홍수현을 욕하냐고 미친 ㅅ퀴들 아이가	none	hate
"'프듀X101' 김요한, 김우석 제치고 1위...이세진, 극적 생존 [종합]"	아니 저 금동현 자리에 진우가 있어야 한다며 ??	none	none
"장미인애, '스폰서 제의' 이어 '영상통화 논란'까지…폭로·분노ing(종합)"	아니 저런 게시글을 올린 의도가 뻔히 보이니깐 그러는거지...	none	none
"[종합]'집사부일체' 문소리♥장준환, 한 편의 영화 같은 러브스토리 (ft.강동원)"	아니 지금 문소리가 문제야?! 윗층방소리때문에 시끄러워 죽겄다고!!!!!!!!!!!!!!!	none	offensive
'SKY 캐슬' 김혜나는 끝났지만 김보라는 계속된다…강렬한 존재감 [콕TV]	아니 진짜 김혜나 너무 싫음 오죽하면 꿈에도 나옴	none	hate
한예슬 '코 피어싱' 본 BTS 정국 반응에 '갑론을박'	아니 코 피어싱 했다고 아팠겠다고 형들한테 얘기해주고 있잖아 ;;	none	none
"""좋은 사람, 먼저 잘 가세요"" 배우 하현관, 대장암으로 별세"	아니, 얘가 누구냐고. ㅡㅡ	none	offensive
[슈퍼맨이 돌아왔다] 딸 없는 고지용 아빠의 큰 도전~ 나은이 머리 묶기	아니.. 애 하나 있는 집은 진짜 여행 아니면 찍을거없다. 외동들은 안 나왔으면 좋겠어. 볼게없음	others	offensive
"'나혼산' 박나래, 공황장애 기안84 걱정 ""시상식 힘들어해""[★밤TView]"	아니.. 지가 무슨 그리 큰 유명인이라고... 공항장애가 있는건데?	none	hate
"숀, 4월 1일 입대 발표…""제대 후 해외 공연할 것"" [전문]"	아니... 군대를 도망친다고 표현하기가 뭐한게 신검받고 입대희망일자 선택하고 나온 날짜일텐데 버닝썬때문에 도망간다니 말같지도 않은 음모론좀 그만해라;;	none	offensive
"'황금빛' 신혜선, 천호진 위암 말기 사실 알았다..'충격' [종합]"	아니ᆢᆢ지안이 황금빛내인생은 언제부터야ᆢᆢ	none	none
"베리굿 조현 측 의상 논란 당혹 ""캐릭터 표현일 뿐…의도적 노출 아니다"""	아니ㅋㅋ 뭐라해야되냐..노출이 문제라기보단 디자인이..귀도 붙이고좀.. 게임캐릭터한테도 제발 저런의상 좀 안입히면 안되냐 싸우는데 누가저런 옷을 입고싸워	others	none
"[SW이슈] 승리, ‘버닝썬’ 추가 폭로에 논란 계속… 어디까지 책임일까"	아니그럼 클럽가서 물마시고 옹기종기앉아서 책읽고 정치경제얘기하면서 라면먹냐?다그러고노는거지 뭔 이게기사거리냐	others	offensive
[DA:리뷰] 강한나 드레스 다시봐도 파격→“동명이인 논란 아직도 오해” (종합)	아니그럼 팬티를안입은거야?....헐....더러워....	none	hate
"'SBS 8뉴스' 정준영, 몰카 영상 불법 공유‥피해자만 10여 명 '대화 공개'[종합]"	아니길 바랬는데. 그런식으로 친하지 않길 바랬는데... 둘 다 어렸을 때 가수가 되기 위해 열심히 했던 사람들인데 왜 지금은 이렇게 된 거야...	none	none
"[공식] 이청아 측 ""정준영과 사적 친분無…악성 루머에 법적 대응"" [전문]"	아니땐 굴뚝에 연기가 날까? ㅉ 평소 행실이 어떻길래~	others	offensive
"[단독] 김수현, 사촌형과 1인 기획사…서예지-김새론 영입"	아니라고 카이스트랑 재계약의논중이란다야	none	none
"[단독]강지환, 성추행 혐의→'조선생존기' VOD 모두 삭제"	아니라고 해줘요 함정에 빠진거라고 해줘요ㅠㅠㅠㅠ이런 나쁜일을 할사람 아니잖아요	none	none
"하정우, 프로포폴 불법투약 아니었나…채널A, 병원장 문자 공개 [종합]"	아니라잖아.. 좀 믿어라 인간들아.. 싫으면 그냥 니 인생 살고 쫌..	none	hate
"[종합] 박진영·배용준, '구원파 논란'부터 해명까지...진실은 어디에?"	아니래자나 구원파면 또 왜? 박진영이 죄 졌냐? 양은이파 칠성파 이런거 아니잖아 노란리본 쳐달고 다니는 개돼지들이 사이비종교보다 더 빡세게 세뇌 당한 애들 아니냐 솔까	others	hate
"박미선 ""교통사고, 하늘이 도왔다…이만하길 천만다행""(종합)"	아니어디하나 뽀사진것도아닌데 계속난리네	none	offensive
"""내가 다 잘못""..'사풀인풀' 오민석, 이혼해도 욕먹는 조윤희에 눈물사과 [종합]"	아니지 설아 진우가 잘되면 친구로서 태랑이도 힘듬...윤박이라는 배우가 필요없어짐...고로 설아 진우는 이어질수 없음	none	none
이이경 이국주 열애 인정? “새벽에 집에 나온 장면 목격” [MK★TV픽]	아대박 진짜줄알고 이국주 계탔다생각했는데 프로그램이라니..	none	none
"'살림남2' 김승현, ""행복하게 잘 살길"" 눈물과 감동의 결혼식 [종합]"	아들 결혼식에서 '옥자씨 잘해줄게' 는 왠 말 ㅠㅠ이아저씨 정말 진상이야 짜증나 이제 그만 나와요광산김씨 지겹다 정말 .. 하차 안할거면 옥자씨 친정 식구들이나 나와라 김씨들 그만 !! 장작가에게 김승현씨 이미지만 나빠짐	others	offensive
"[단독] 황인영♥류정한, 오늘 득녀…첫째딸 순산"	아들 꼭낳으셔서 가문을 이어나가시길	gender	offensive
"""장모재혼 OK,母는 안돼"" '살림남2' 류필립 이중성에 담긴 '진심'[종합]"	아들 얼굴은 = 엄마 얼굴 아들은 엄마를 많이 닮습니다 잘생긴 아들 낳으실려면 이뿐여자 만나세요 ㅋㅋㅋ	gender	offensive
"'아사연' 하일x문단열, 사돈 됐다..재익♥에스더 '첫 만남'(종합)"	아들 왜나오냐 ㅉㅉ 완전 등골빼먹는 캥거루족	others	hate
"이병헌·이민정 부부 아들 공개, 초상권 문제 없나"	아들 참 잘났더라. 이병헌 정신차리길. 저렇게 예쁜부인에 잘생긴 아들을 두고...	none	offensive
"장윤정♥도경완, 오늘 득녀…슈퍼맨 부모 되다 [종합]"	아들낳고 딸 낳으신 부모들은 딸바보가 될수밖에 없다~~^^;	gender	none
"[단독] 마이크로닷·산체스 부모, 오늘 귀국…공항서 체포될듯"	아들들 연예활동 하기에는 이미지추락했고 넘늦었는데, ,	none	offensive
"'장동건♥' 고소영, ""딸 설이가 찍어준 snow""...보정이 필요 없네..."	아들은 장동건 닮고 딸은 고소영 닮아라....보기 좋습니다	none	none
"""강아지 키울 시간에""..박환희, 도넘은 욕설 악플러 '공개 처형'(종합) [Oh!쎈 이슈]"	아들은 제아들ㅋㅋㅋ개는 우리허쉬ㅋㄱㄱ	none	none
"[종합] ""고민 많이 했다"" '슈돌' 개리 방송 복귀…아들 하오와 등장"	아들이 너무 귀염성 똑부러지네~~개리씨 응원합니다..	none	none
"[종합] 故 김재근, 4월 교통사고로 사망 '아내 따라 하늘로'"	아들이 너무 불쌍합니다. 씩씩하게 잘 크길...	none	none
"김송♥강원래 ""시험관 시술 8번 끝에 얻은 아들...우주의 중심"""	아들이 넘 귀엽고 잘생겼어요어릴적 애기때도넘 이뻤는데정말 귀업고 바르게 자랐어요	none	none
'부모 사기' 마이크로닷 뒤늦은 사과→경찰 재수사[종합]	아들이 뭔잘못이여....마이크로닷은 잘못이 없습니다	none	none
"""20억은 와전"" 마이크로닷 큰아버지도 보증빚..'공소시효 남았다'(종합)[Oh!쎈 이슈]"	아들이 왜 갚아! 똘아이들! 그러니 사기 당하고 살지!	others	hate
"'톱스타 유백이' 김지석♥전소민, '공개연애→결혼' 해피엔딩[★밤TView]"	아따 남보라 겁나게 이뻐버리네	none	none
"'그것이 알고싶다' #승리 #버닝썬 #성접대 #린사모, 시청률 대폭발 11.2% [종합]"	아래 댓글 단 사람 지역은 빼라~~ 내가 전주 사람인데 전주사람은 진짜 다 양반이다. 싸잡아서 그러지 마라.	others	offensive
"[SC리뷰] ""돈 벌어야 한다는 강박""…'아이콘택트' 성인 배우 백세리의 눈물 고백"	아래도 보여줘	gender	hate
[단독] ‘SNL 코리아’ 공식적인 폐지 확정…아름다운 종료	아름다운 종료 기대되요. 빨리 보고 싶어요.	none	none
"[팝인터뷰①]이세영 ""'화유기', 참 아픈 작품…더 나은 환경 기대해"""	아름다운세영손에 물무치고 살게해줄게컴온 ㅋ	none	none
"[종합]""23년 만에 주연""…'천화' 이일화, 덕선 엄마의 과감한 변신"	아름답다는 말이 어울리는 분	none	none
